candidate_pool_size,embedding_model,lane,latency_count,latency_max_ms,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_path,latency_status,metrics_path,model,mrr@10,ndcg@10,no_qrels_query_count,query_count,recall@40,status
40,contextboxai/halong_embedding,runtime_top40,300,1913.1903999950737,1573.5218996665208,1558.0987999856006,1719.3942200159654,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_v2_m3\contextboxai_halong_embedding\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\baai_bge_reranker_v2_m3\contextboxai_halong_embedding\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-v2-m3,0.7268412698412698,0.4974346990557529,0,300,0.5168065684315684,completed
40,BAAI/bge-m3,runtime_top40,300,645.4075999790803,162.99727100296877,159.79720003088005,178.00355002109427,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\jinaai_jina_reranker_v2_base_multilingual\baai_bge_m3\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\jinaai_jina_reranker_v2_base_multilingual\baai_bge_m3\runtime_top40\top_40\metrics.json,jinaai/jina-reranker-v2-base-multilingual,0.7395965608465609,0.5030111124878042,0,300,0.5265239066489067,completed
40,BAAI/bge-m3-finetuned,runtime_top40,300,203.13660003012046,159.93426833418198,158.27680000802502,177.85284501151182,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\jinaai_jina_reranker_v2_base_multilingual\baai_bge_m3_finetuned\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\jinaai_jina_reranker_v2_base_multilingual\baai_bge_m3_finetuned\runtime_top40\top_40\metrics.json,jinaai/jina-reranker-v2-base-multilingual,0.7386243386243386,0.5070493500908408,0,300,0.5355869547119547,completed
40,intfloat/multilingual-e5-large,runtime_top40,300,198.71449994388968,161.6517333354568,159.89115001866594,179.33506504341494,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\jinaai_jina_reranker_v2_base_multilingual\intfloat_multilingual_e5_large\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\jinaai_jina_reranker_v2_base_multilingual\intfloat_multilingual_e5_large\runtime_top40\top_40\metrics.json,jinaai/jina-reranker-v2-base-multilingual,0.734989417989418,0.5039126419471386,0,300,0.5384313510563511,completed
40,bkai-foundation-models/vietnamese-bi-encoder,runtime_top40,300,210.60830005444586,160.5658143341619,158.77360000740737,177.8835949866334,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\jinaai_jina_reranker_v2_base_multilingual\bkai_foundation_models_vietnamese_bi_encoder\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\jinaai_jina_reranker_v2_base_multilingual\bkai_foundation_models_vietnamese_bi_encoder\runtime_top40\top_40\metrics.json,jinaai/jina-reranker-v2-base-multilingual,0.6478227513227514,0.412866722272962,0,300,0.369621225996226,completed
40,dangvantuan/vietnamese-embedding,runtime_top40,300,204.13540001027286,159.83863566614068,158.97594997659326,175.33727001282386,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\jinaai_jina_reranker_v2_base_multilingual\dangvantuan_vietnamese_embedding\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\jinaai_jina_reranker_v2_base_multilingual\dangvantuan_vietnamese_embedding\runtime_top40\top_40\metrics.json,jinaai/jina-reranker-v2-base-multilingual,0.5397222222222222,0.31043758425615975,0,300,0.24019670607170607,completed
40,contextboxai/halong_embedding,runtime_top40,300,200.79460000852123,161.322821333888,159.97209996567108,178.05960995610806,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\jinaai_jina_reranker_v2_base_multilingual\contextboxai_halong_embedding\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\jinaai_jina_reranker_v2_base_multilingual\contextboxai_halong_embedding\runtime_top40\top_40\metrics.json,jinaai/jina-reranker-v2-base-multilingual,0.7299246031746032,0.4952747954759219,0,300,0.5168065684315684,completed
40,BAAI/bge-m3,runtime_top40,300,206.6573000047356,162.22960333359273,160.208799992688,178.98968002700713,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\experiments_runs_finetune_reranker_20260616_012511\baai_bge_m3\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\experiments_runs_finetune_reranker_20260616_012511\baai_bge_m3\runtime_top40\top_40\metrics.json,experiments/runs/finetune/reranker/20260616-012511,0.638829365079365,0.4322006603147303,0,300,0.5265239066489067,completed
40,BAAI/bge-m3-finetuned,runtime_top40,300,208.33960000891238,160.31063233327586,158.9622999599669,176.66775501857046,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\experiments_runs_finetune_reranker_20260616_012511\baai_bge_m3_finetuned\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\experiments_runs_finetune_reranker_20260616_012511\baai_bge_m3_finetuned\runtime_top40\top_40\metrics.json,experiments/runs/finetune/reranker/20260616-012511,0.6215780423280423,0.4181583440680344,0,300,0.5355869547119547,completed
40,intfloat/multilingual-e5-large,runtime_top40,300,206.49720000801608,161.94324166572187,160.5174499854911,178.9208849950228,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\experiments_runs_finetune_reranker_20260616_012511\intfloat_multilingual_e5_large\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\experiments_runs_finetune_reranker_20260616_012511\intfloat_multilingual_e5_large\runtime_top40\top_40\metrics.json,experiments/runs/finetune/reranker/20260616-012511,0.6423849206349206,0.4273771065122514,0,300,0.5384313510563511,completed
40,bkai-foundation-models/vietnamese-bi-encoder,runtime_top40,300,207.90519996080548,160.30487266660202,158.6033499916084,177.56392999435775,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\experiments_runs_finetune_reranker_20260616_012511\bkai_foundation_models_vietnamese_bi_encoder\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\experiments_runs_finetune_reranker_20260616_012511\bkai_foundation_models_vietnamese_bi_encoder\runtime_top40\top_40\metrics.json,experiments/runs/finetune/reranker/20260616-012511,0.5643465608465609,0.35185957526327893,0,300,0.369621225996226,completed
40,dangvantuan/vietnamese-embedding,runtime_top40,300,208.3371999906376,159.90529733360745,159.0163999935612,175.89182498923037,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\experiments_runs_finetune_reranker_20260616_012511\dangvantuan_vietnamese_embedding\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\experiments_runs_finetune_reranker_20260616_012511\dangvantuan_vietnamese_embedding\runtime_top40\top_40\metrics.json,experiments/runs/finetune/reranker/20260616-012511,0.4310753968253968,0.2554168621589187,0,300,0.24019670607170607,completed
40,contextboxai/halong_embedding,runtime_top40,300,198.61560000572354,161.12264300269695,159.7949000133667,179.4897849933477,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\experiments_runs_finetune_reranker_20260616_012511\contextboxai_halong_embedding\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\experiments_runs_finetune_reranker_20260616_012511\contextboxai_halong_embedding\runtime_top40\top_40\metrics.json,experiments/runs/finetune/reranker/20260616-012511,0.6361230158730158,0.4303373318781771,0,300,0.5168065684315684,completed
40,BAAI/bge-m3,runtime_top40,300,1871.9657000037841,1561.4396870015964,1564.9864999868441,1687.5141949974932,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\namdp_ptit_viranker\baai_bge_m3\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\namdp_ptit_viranker\baai_bge_m3\runtime_top40\top_40\metrics.json,namdp-ptit/ViRanker,0.699978835978836,0.47807395540490527,0,300,0.5265239066489067,completed
40,BAAI/bge-m3-finetuned,runtime_top40,300,1836.1384000163525,1548.0431606655475,1549.5725499640685,1683.6959000123898,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\namdp_ptit_viranker\baai_bge_m3_finetuned\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\namdp_ptit_viranker\baai_bge_m3_finetuned\runtime_top40\top_40\metrics.json,namdp-ptit/ViRanker,0.6966362433862433,0.48754571383191814,0,300,0.5355869547119547,completed
40,intfloat/multilingual-e5-large,runtime_top40,300,1790.5627000145614,1557.5976640020963,1559.1866500035394,1676.2821749929572,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\namdp_ptit_viranker\intfloat_multilingual_e5_large\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\namdp_ptit_viranker\intfloat_multilingual_e5_large\runtime_top40\top_40\metrics.json,namdp-ptit/ViRanker,0.6959404761904762,0.48242422140692487,0,300,0.5384313510563511,completed
40,bkai-foundation-models/vietnamese-bi-encoder,runtime_top40,300,1831.412800005637,1544.8846109981725,1546.9818499987014,1659.7836550034117,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\namdp_ptit_viranker\bkai_foundation_models_vietnamese_bi_encoder\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\namdp_ptit_viranker\bkai_foundation_models_vietnamese_bi_encoder\runtime_top40\top_40\metrics.json,namdp-ptit/ViRanker,0.623271164021164,0.4006236599802864,0,300,0.369621225996226,completed
40,dangvantuan/vietnamese-embedding,runtime_top40,300,1852.3625999805517,1546.7330569993162,1550.8421499980614,1658.1613349932013,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\namdp_ptit_viranker\dangvantuan_vietnamese_embedding\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\namdp_ptit_viranker\dangvantuan_vietnamese_embedding\runtime_top40\top_40\metrics.json,namdp-ptit/ViRanker,0.5022063492063492,0.2957668043368237,0,300,0.24019670607170607,completed
40,contextboxai/halong_embedding,runtime_top40,300,1810.0312000024132,1550.373781332358,1558.5263000102714,1671.305784973083,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\namdp_ptit_viranker\contextboxai_halong_embedding\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T185033Z\models\namdp_ptit_viranker\contextboxai_halong_embedding\runtime_top40\top_40\metrics.json,namdp-ptit/ViRanker,0.6876772486772487,0.4759917553919594,0,300,0.5168065684315684,completed
